SBA Disaster Loan Data,,,,,,,Report Run Date:  12/1/2017 ,,,,,,
,,,,,,,Report Run Time:   3:09:56PM,,,,,,
Reporting Period:  10/01/2016 - 09/30/2017,,,,,,,,,,,,,
Declaration Type(s):  'ALL',,,,,,,,,,,,,
SBA Physical Declaration Number,SBA EIDL Declaration Number,FEMA Disaster Number,SBA Disaster Number,Damaged Property City Name,Damaged Property Zip Code,Damaged Property County/Parish Name,Damaged Property State Code,Total Verified Loss,Verified Loss Real Estate,Verified Loss Content,Total Approved Loan Amount,Approved Amount Real Estate,Approved Amount Content
15302,15303,4337,FL-00130,OSPREY,34229,SARASOTA,FL,"568,020.00","541,020.00","27,000.00","124,800.00","124,800.00",0.00
15302,15303,4337,FL-00130,OSTEEN,32764,VOLUSIA,FL,"515,631.00","498,956.00","16,675.00","136,400.00","127,400.00","9,000.00"
15302,15303,4337,FL-00130,OVIEDO,32765,SEMINOLE,FL,"3,653,628.00","3,424,853.00","228,775.00","1,963,000.00","1,885,900.00","77,100.00"
15302,15303,4337,FL-00130,OVIEDO,32766,SEMINOLE,FL,"438,179.00","417,894.00","20,285.00","251,400.00","250,600.00",800.00
15302,15303,4337,FL-00130,OXFORD,34484,SUMTER,FL,"398,257.00","356,177.00","42,080.00","220,100.00","201,300.00","18,800.00"
15302,15303,4337,FL-00130,OXFORD FL,34484,SUMTER,FL,"123,600.00","123,600.00",0.00,0.00,0.00,0.00
15302,15303,4337,FL-00130,OZONA,34660,PINELLAS,FL,"19,500.00",0.00,"19,500.00",0.00,0.00,0.00
15302,15303,4337,FL-00130,PAHOKEE,33476,PALM BEACH,FL,"784,986.00","681,281.00","103,705.00","314,500.00","276,100.00","38,400.00"
15302,15303,4337,FL-00130,PAISLEY,32767,LAKE,FL,"552,194.00","500,284.00","51,910.00","109,600.00","87,800.00","21,800.00"
15302,15303,4337,FL-00130,PALATKA,32177,PUTNAM,FL,"3,880,366.00","3,499,983.00","380,383.00","1,911,300.00","1,753,800.00","157,500.00"
15302,15303,4337,FL-00130,PALATKA,32177,SAINT LUCIE,FL,"44,036.00","39,536.00","4,500.00","15,800.00","15,800.00",0.00
15302,15303,4337,FL-00130,PALATKA,32178,PUTNAM,FL,"49,106.00","46,681.00","2,425.00",0.00,0.00,0.00
15302,15303,4337,FL-00130,PALM BAY,32905,BREVARD,FL,"2,866,979.00","2,432,651.00","434,328.00","1,351,800.00","1,173,700.00","178,100.00"
15302,15303,4337,FL-00130,PALM BAY,32907,BREVARD,FL,"4,594,014.00","4,328,731.00","265,283.00","2,237,600.00","2,142,200.00","95,400.00"
15302,15303,4337,FL-00130,PALM BAY,32908,BREVARD,FL,"1,206,159.00","1,110,064.00","96,095.00","458,200.00","425,100.00","33,100.00"
15302,15303,4337,FL-00130,PALM BAY,32909,BRADFORD,FL,"50,426.00","49,576.00",850.00,0.00,0.00,0.00
15302,15303,4337,FL-00130,PALM BAY,32909,BREVARD,FL,"2,585,872.00","2,290,427.00","295,445.00","1,135,500.00","1,028,500.00","107,000.00"
15302,15303,4337,FL-00130,PALM BCH GDNS,33403,PALM BEACH,FL,"58,632.00","58,632.00",0.00,"30,200.00","30,200.00",0.00
15302,15303,4337,FL-00130,PALM BCH GDNS,33412,MIAMI-DADE,FL,"152,854.00","134,004.00","18,850.00",0.00,0.00,0.00
15302,15303,4337,FL-00130,PALM BEACH GARDENS,33403,PALM BEACH,FL,"34,800.00",0.00,"34,800.00",0.00,0.00,0.00
15302,15303,4337,FL-00130,PALM BEACH GARDENS,33408,PALM BEACH,FL,"28,772.00","28,772.00",0.00,"25,000.00","25,000.00",0.00
15302,15303,4337,FL-00130,PALM BEACH GARDENS,33410,PALM BEACH,FL,"1,321,732.00","1,226,762.00","94,970.00","533,500.00","516,000.00","17,500.00"
15302,15303,4337,FL-00130,PALM BEACH GARDENS,33418,PALM BEACH,FL,"1,087,915.00","1,029,840.00","58,075.00","445,800.00","427,700.00","18,100.00"
15302,15303,4337,FL-00130,PALM BEACH SHORES,33404,PALM BEACH,FL,"78,897.00","66,297.00","12,600.00","1,900.00",0.00,"1,900.00"
15302,15303,4337,FL-00130,PALM CITY,34990,MARTIN,FL,"1,498,341.00","1,462,981.00","35,360.00","663,000.00","640,200.00","22,800.00"
15302,15303,4337,FL-00130,PALM COAST,32137,FLAGLER,FL,"3,835,903.00","3,554,726.00","281,177.00","1,881,100.00","1,783,900.00","97,200.00"
15302,15303,4337,FL-00130,PALM COAST,32164,FLAGLER,FL,"2,704,351.00","2,522,138.00","182,213.00","1,161,000.00","1,097,900.00","63,100.00"
15302,15303,4337,FL-00130,PALM HARBOR,34683,PINELLAS,FL,"1,563,227.00","1,426,342.00","136,885.00","721,200.00","688,700.00","32,500.00"
15302,15303,4337,FL-00130,PALM HARBOR,34684,PINELLAS,FL,"980,326.00","858,851.00","121,475.00","251,200.00","248,100.00","3,100.00"
15302,15303,4337,FL-00130,PALM HARBOR,34685,PINELLAS,FL,"360,232.00","344,997.00","15,235.00","193,600.00","192,900.00",700.00
15302,15303,4337,FL-00130,PALM SHORES,32940,BREVARD,FL,"62,690.00","59,790.00","2,900.00",0.00,0.00,0.00
15302,15303,4337,FL-00130,PALM SPRINGS,33406,PALM BEACH,FL,"78,472.00","66,447.00","12,025.00","68,100.00","66,600.00","1,500.00"
15302,15303,4337,FL-00130,PALM SPRINGS,33461,PALM BEACH,FL,"463,934.00","431,221.00","32,713.00","69,300.00","62,000.00","7,300.00"
15302,15303,4337,FL-00130,PALM SPRINGS,33461,POLK,FL,"30,676.00","28,301.00","2,375.00",0.00,0.00,0.00
15302,15303,4337,FL-00130,PALMDALE,33944,GLADES,FL,"316,983.00","279,533.00","37,450.00","265,100.00","227,600.00","37,500.00"
15302,15303,4337,FL-00130,PALMETTO,34220,MANATEE,FL,"5,815.00","5,265.00",550.00,0.00,0.00,0.00
15302,15303,4337,FL-00130,PALMETTO,34221,MANATEE,FL,"2,434,382.00","2,277,537.00","156,845.00","453,400.00","427,700.00","25,700.00"
15302,15303,4337,FL-00130,PALMETTO BAY,33157,MIAMI-DADE,FL,"4,744,725.00","4,467,893.00","276,832.00","1,871,200.00","1,747,400.00","123,800.00"
15302,15303,4337,FL-00130,PALMETTO BAY,33158,MIAMI-DADE,FL,"1,035,756.00","988,597.00","47,159.00","395,400.00","364,600.00","30,800.00"
15302,15303,4337,FL-00130,PALMETTO BAY,33176,MIAMI-DADE,FL,"67,332.00","66,832.00",500.00,"48,800.00","48,300.00",500.00
15302,15303,4337,FL-00130,PARKLAND,33067,BROWARD,FL,"923,197.00","898,734.00","24,463.00","416,700.00","404,300.00","12,400.00"
15302,15303,4337,FL-00130,PARKLAND,33076,BROWARD,FL,"356,703.00","348,021.00","8,682.00","118,700.00","117,500.00","1,200.00"
15302,15303,4337,FL-00130,PARRISH,34219,MANATEE,FL,"566,032.00","501,582.00","64,450.00","216,000.00","209,900.00","6,100.00"
15302,15303,4337,FL-00130,PEMBROKE PARK,33023,BROWARD,FL,"46,224.00","30,574.00","15,650.00","11,300.00",0.00,"11,300.00"
15302,15303,4337,FL-00130,PEMBROKE PINES,33023,BROWARD,FL,"835,069.00","705,219.00","129,850.00","320,400.00","262,900.00","57,500.00"
15302,15303,4337,FL-00130,PEMBROKE PINES,33024,BROWARD,FL,"2,114,588.00","1,874,063.00","240,525.00","896,500.00","781,000.00","115,500.00"
15302,15303,4337,FL-00130,PEMBROKE PINES,33024,CHARLOTTE,FL,"6,350.00",0.00,"6,350.00",0.00,0.00,0.00
15302,15303,4337,FL-00130,PEMBROKE PINES,33024,MIAMI-DADE,FL,"74,863.00","74,863.00",0.00,0.00,0.00,0.00
15302,15303,4337,FL-00130,PEMBROKE PINES,33025,BREVARD,FL,"43,575.00","42,875.00",700.00,0.00,0.00,0.00
15302,15303,4337,FL-00130,PEMBROKE PINES,33025,BROWARD,FL,"1,956,987.00","1,728,168.00","228,819.00","993,600.00","905,600.00","88,000.00"
15302,15303,4337,FL-00130,PEMBROKE PINES,33025,LEE,FL,850.00,0.00,850.00,0.00,0.00,0.00
15302,15303,4337,FL-00130,PEMBROKE PINES,33025,MIAMI-DADE,FL,"9,500.00",0.00,"9,500.00","9,500.00",0.00,"9,500.00"
15302,15303,4337,FL-00130,PEMBROKE PINES,33026,BROWARD,FL,"1,416,729.00","1,262,929.00","153,800.00","673,500.00","623,500.00","50,000.00"
15302,15303,4337,FL-00130,PEMBROKE PINES,33027,BROWARD,FL,"629,013.00","570,673.00","58,340.00","313,300.00","269,200.00","44,100.00"
15302,15303,4337,FL-00130,PEMBROKE PINES,33028,BROWARD,FL,"2,010,219.00","1,873,117.00","137,102.00","701,800.00","631,300.00","70,500.00"
15302,15303,4337,FL-00130,PEMBROKE PINES,33029,BROWARD,FL,"4,523,448.00","4,329,649.00","193,799.00","2,515,000.00","2,422,700.00","92,300.00"
15302,15303,4337,FL-00130,PEMBROKE PNES,33025,BROWARD,FL,"15,875.00","15,875.00",0.00,"15,900.00","15,900.00",0.00
15302,15303,4337,FL-00130,PEMBROKE PNES,33026,BROWARD,FL,"41,372.00","30,347.00","11,025.00",0.00,0.00,0.00
15302,15303,4337,FL-00130,PEMBROKE PNES,33027,BROWARD,FL,"13,836.00","12,306.00","1,530.00","4,300.00","4,300.00",0.00
15302,15303,4337,FL-00130,PEMBROKE PNES,33028,BROWARD,FL,"42,313.00","39,463.00","2,850.00","30,400.00","30,400.00",0.00
15302,15303,4337,FL-00130,PEMBROKE PNES,33029,BROWARD,FL,"55,471.00","55,471.00",0.00,"55,500.00","55,500.00",0.00
15302,15303,4337,FL-00130,PERRINE,33157,MIAMI-DADE,FL,"333,839.00","289,159.00","44,680.00","94,500.00","63,100.00","31,400.00"
15302,15303,4337,FL-00130,PIERSON,32180,UNION,FL,"39,286.00","37,681.00","1,605.00",0.00,0.00,0.00
15302,15303,4337,FL-00130,PIERSON,32180,VOLUSIA,FL,"234,304.00","230,604.00","3,700.00","194,000.00","193,500.00",500.00
15302,15303,4337,FL-00130,PINE CASTLE,32809,ORANGE,FL,"23,327.00","23,327.00",0.00,0.00,0.00,0.00
15302,15303,4337,FL-00130,PINE CASTLE,32839,ORANGE,FL,"65,218.00","59,848.00","5,370.00",0.00,0.00,0.00
15302,15303,4337,FL-00130,PINE HILLS,32808,ORANGE,FL,"155,103.00","128,528.00","26,575.00","84,400.00","60,800.00","23,600.00"
15302,15303,4337,FL-00130,PINE HILLS,32818,ORANGE,FL,"60,736.00","60,736.00",0.00,"38,700.00","38,700.00",0.00
15302,15303,4337,FL-00130,PINECREST,33156,MIAMI-DADE,FL,"1,602,039.00","1,573,889.00","28,150.00","568,900.00","554,900.00","14,000.00"
15302,15303,4337,FL-00130,PINELLAS PARK,33781,PINELLAS,FL,"974,383.00","804,190.00","170,193.00","614,300.00","534,200.00","80,100.00"
15302,15303,4337,FL-00130,PINELLAS PARK,33782,PINELLAS,FL,"1,121,161.00","1,011,069.00","110,092.00","549,200.00","527,800.00","21,400.00"
15302,15303,4337,FL-00130,PLANT CITY,33563,HILLSBOROUGH,FL,"889,588.00","791,072.00","98,516.00","346,800.00","318,500.00","28,300.00"
15302,15303,4337,FL-00130,PLANT CITY,33563,POLK,FL,"43,648.00","35,548.00","8,100.00","8,100.00",0.00,"8,100.00"
15302,15303,4337,FL-00130,PLANT CITY,33565,HILLSBOROUGH,FL,"1,188,340.00","1,124,515.00","63,825.00","469,100.00","447,900.00","21,200.00"
15302,15303,4337,FL-00130,PLANT CITY,33566,HILLSBOROUGH,FL,"597,116.00","509,424.00","87,692.00","154,800.00","122,600.00","32,200.00"
15302,15303,4337,FL-00130,PLANT CITY,33567,HILLSBOROUGH,FL,"1,631,327.00","1,479,813.00","151,514.00","742,400.00","699,000.00","43,400.00"
15302,15303,4337,FL-00130,PLANTATION,33311,BROWARD,FL,"2,550.00",0.00,"2,550.00","2,600.00",0.00,"2,600.00"
15302,15303,4337,FL-00130,PLANTATION,33313,BROWARD,FL,"213,854.00","156,974.00","56,880.00","103,500.00","54,500.00","49,000.00"
15302,15303,4337,FL-00130,PLANTATION,33317,BROWARD,FL,"3,787,017.00","3,463,014.00","324,003.00","1,654,900.00","1,507,400.00","147,500.00"
15302,15303,4337,FL-00130,PLANTATION,33322,BROWARD,FL,"835,543.00","764,774.00","70,769.00","353,900.00","348,100.00","5,800.00"
15302,15303,4337,FL-00130,PLANTATION,33323,BROWARD,FL,"429,091.00","406,016.00","23,075.00","102,500.00","94,200.00","8,300.00"
15302,15303,4337,FL-00130,PLANTATION,33324,BROWARD,FL,"984,128.00","849,588.00","134,540.00","261,800.00","232,600.00","29,200.00"
15302,15303,4337,FL-00130,PLANTATION,33325,BROWARD,FL,"847,621.00","761,671.00","85,950.00","356,000.00","345,300.00","10,700.00"
15302,15303,4337,FL-00130,PLYMOUTH,32768,ORANGE,FL,"43,010.00",0.00,"43,010.00",0.00,0.00,0.00
15302,15303,4337,FL-00130,POINCIANA,34758,OSCEOLA,FL,"569,976.00","554,811.00","15,165.00","110,900.00","107,600.00","3,300.00"
15302,15303,4337,FL-00130,POINCIANA,34759,OSCEOLA,FL,"100,917.00","100,917.00",0.00,"36,700.00","36,700.00",0.00
15302,15303,4337,FL-00130,POINCIANA,34759,POLK,FL,"1,330,890.00","1,239,340.00","91,550.00","684,600.00","647,700.00","36,900.00"
15302,15303,4337,FL-00130,POLK CITY,33868,POLK,FL,"1,936,801.00","1,769,986.00","166,815.00","1,031,000.00","925,500.00","105,500.00"
15302,15303,4337,FL-00130,POMONA PARK,32181,PUTNAM,FL,"420,270.00","386,805.00","33,465.00","260,600.00","240,300.00","20,300.00"
15302,15303,4337,FL-00130,POMPANO BEACH,33060,BROWARD,FL,"1,860,883.00","1,616,196.00","244,687.00","675,500.00","635,000.00","40,500.00"
15302,15303,4337,FL-00130,POMPANO BEACH,33062,BROWARD,FL,"1,275,704.00","1,004,599.00","271,105.00","614,500.00","564,600.00","49,900.00"
15302,15303,4337,FL-00130,POMPANO BEACH,33063,BROWARD,FL,"187,334.00","146,154.00","41,180.00","55,200.00","55,200.00",0.00
15302,15303,4337,FL-00130,POMPANO BEACH,33064,BROWARD,FL,"2,159,398.00","1,695,601.00","463,797.00","521,500.00","440,000.00","81,500.00"
15302,15303,4337,FL-00130,POMPANO BEACH,33065,BROWARD,FL,"2,550.00","2,550.00",0.00,"2,600.00","2,600.00",0.00
15302,15303,4337,FL-00130,POMPANO BEACH,33068,BROWARD,FL,"11,817.00","9,502.00","2,315.00","8,700.00","8,700.00",0.00
15302,15303,4337,FL-00130,POMPANO BEACH,33069,BROWARD,FL,"548,465.00","423,910.00","124,555.00","164,500.00","129,100.00","35,400.00"
15302,15303,4337,FL-00130,POMPANO BEACH,33077,BROWARD,FL,"5,000.00",0.00,"5,000.00",0.00,0.00,0.00
15302,15303,4337,FL-00130,PONCE INLET,32127,VOLUSIA,FL,"200,449.00","185,249.00","15,200.00","4,800.00","4,800.00",0.00
15302,15303,4337,FL-00130,PONTE VEDRA,32081,SAINT JOHNS,FL,"124,701.00","123,671.00","1,030.00","58,400.00","57,400.00","1,000.00"
15302,15303,4337,FL-00130,PONTE VEDRA,32082,SAINT JOHNS,FL,"366,340.00","205,405.00","160,935.00","130,900.00","111,800.00","19,100.00"
15302,15303,4337,FL-00130,PONTE VEDRA BEACH,32082,SAINT JOHNS,FL,"3,487,369.00","2,999,101.00","488,268.00","902,300.00","785,900.00","116,400.00"
15302,15303,4337,FL-00130,PORT CHARLOTTE,33948,CHARLOTTE,FL,"952,251.00","886,597.00","65,654.00","292,000.00","285,200.00","6,800.00"
15302,15303,4337,FL-00130,PORT CHARLOTTE,33952,CHARLOTTE,FL,"2,769,770.00","2,566,470.00","203,300.00","1,297,000.00","1,245,200.00","51,800.00"
15302,15303,4337,FL-00130,PORT CHARLOTTE,33952,CLAY,FL,"4,390.00","4,390.00",0.00,0.00,0.00,0.00
15302,15303,4337,FL-00130,PORT CHARLOTTE,33953,CHARLOTTE,FL,"136,951.00","128,938.00","8,013.00","126,900.00","126,500.00",400.00
15302,15303,4337,FL-00130,PORT CHARLOTTE,33954,CHARLOTTE,FL,"346,010.00","311,045.00","34,965.00","145,500.00","135,300.00","10,200.00"
15302,15303,4337,FL-00130,PORT CHARLOTTE,33980,CHARLOTTE,FL,"254,562.00","234,987.00","19,575.00","138,100.00","122,300.00","15,800.00"
15302,15303,4337,FL-00130,PORT CHARLOTTE,33981,CHARLOTTE,FL,"895,528.00","845,928.00","49,600.00","394,900.00","357,500.00","37,400.00"
15302,15303,4337,FL-00130,PORT ORANGE,32127,PUTNAM,FL,"75,203.00","48,563.00","26,640.00",0.00,0.00,0.00
15302,15303,4337,FL-00130,PORT ORANGE,32127,VOLUSIA,FL,"2,830,413.00","2,421,108.00","409,305.00","1,404,500.00","1,135,400.00","269,100.00"
15302,15303,4337,FL-00130,PORT ORANGE,32128,VOLUSIA,FL,"469,235.00","447,345.00","21,890.00","157,600.00","153,100.00","4,500.00"
15302,15303,4337,FL-00130,PORT ORANGE,32129,VOLUSIA,FL,"1,256,710.00","1,161,390.00","95,320.00","584,200.00","552,500.00","31,700.00"
15302,15303,4337,FL-00130,PORT RICHEY,34667,PASCO,FL,"9,300.00",0.00,"9,300.00","9,300.00",0.00,"9,300.00"
15302,15303,4337,FL-00130,PORT RICHEY,34668,PASCO,FL,"1,324,684.00","1,125,319.00","199,365.00","535,200.00","449,900.00","85,300.00"
15302,15303,4337,FL-00130,PORT SAINT JOHN,32927,BREVARD,FL,"607,868.00","598,338.00","9,530.00","306,500.00","305,500.00","1,000.00"
15302,15303,4337,FL-00130,PORT SAINT LUCIE,34952,MARTIN,FL,"26,444.00","24,694.00","1,750.00",0.00,0.00,0.00
15302,15303,4337,FL-00130,PORT SAINT LUCIE,34952,SAINT JOHNS,FL,"5,000.00","5,000.00",0.00,0.00,0.00,0.00
15302,15303,4337,FL-00130,PORT SAINT LUCIE,34952,SAINT LUCIE,FL,"1,768,538.00","1,612,895.00","155,643.00","450,700.00","426,800.00","23,900.00"
15302,15303,4337,FL-00130,PORT SAINT LUCIE,34953,SAINT LUCIE,FL,"3,752,773.00","3,509,726.00","243,047.00","1,705,700.00","1,640,300.00","65,400.00"
15302,15303,4337,FL-00130,PORT SAINT LUCIE,34983,BROWARD,FL,"34,744.00","34,744.00",0.00,0.00,0.00,0.00
15302,15303,4337,FL-00130,PORT SAINT LUCIE,34983,SAINT LUCIE,FL,"2,496,662.00","2,233,377.00","263,285.00","1,053,600.00","964,900.00","88,700.00"
15302,15303,4337,FL-00130,PORT SAINT LUCIE,34984,SAINT LUCIE,FL,"819,450.00","715,665.00","103,785.00","306,100.00","306,100.00",0.00
15302,15303,4337,FL-00130,PORT SAINT LUCIE,34986,SAINT LUCIE,FL,"551,976.00","529,286.00","22,690.00","270,700.00","258,000.00","12,700.00"
15302,15303,4337,FL-00130,PORT SAINT LUCIE,34987,SAINT LUCIE,FL,"574,358.00","480,868.00","93,490.00","317,100.00","295,400.00","21,700.00"
15302,15303,4337,FL-00130,PORT ST  LUCIE,34953,SAINT LUCIE,FL,"44,503.00","43,303.00","1,200.00","44,600.00","43,400.00","1,200.00"
15302,15303,4337,FL-00130,PORT ST JOHN,32927,BREVARD,FL,"275,276.00","263,001.00","12,275.00","142,800.00","141,900.00",900.00
15302,15303,4337,FL-00130,PORT ST LUCIE,34952,SAINT LUCIE,FL,"860,963.00","807,813.00","53,150.00","455,600.00","408,500.00","47,100.00"
15302,15303,4337,FL-00130,PORT ST LUCIE,34953,SAINT LUCIE,FL,"1,053,204.00","1,017,821.00","35,383.00","326,000.00","317,800.00","8,200.00"
15302,15303,4337,FL-00130,PORT ST LUCIE,34983,MARTIN,FL,"43,816.00","42,366.00","1,450.00","43,900.00","42,400.00","1,500.00"
15302,15303,4337,FL-00130,PORT ST LUCIE,34983,SAINT LUCIE,FL,"684,661.00","609,186.00","75,475.00","139,500.00","122,400.00","17,100.00"
15302,15303,4337,FL-00130,PORT ST LUCIE,34984,SAINT LUCIE,FL,"216,628.00","206,548.00","10,080.00","58,100.00","53,000.00","5,100.00"
15302,15303,4337,FL-00130,PORT ST LUCIE,34986,SAINT LUCIE,FL,"144,852.00","141,852.00","3,000.00","108,100.00","105,100.00","3,000.00"
15302,15303,4337,FL-00130,PORT ST LUCIE,34987,SAINT LUCIE,FL,"16,446.00","16,446.00",0.00,0.00,0.00,0.00
15302,15303,4337,FL-00130,PORT ST. LUCIE,34953,SAINT LUCIE,FL,"92,013.00","92,013.00",0.00,"31,000.00","31,000.00",0.00
15302,15303,4337,FL-00130,PORT ST. LUCIE,34983,SAINT LUCIE,FL,"130,781.00","115,781.00","15,000.00","88,100.00","73,100.00","15,000.00"
15302,15303,4337,FL-00130,PORT ST. LUCIE,34986,SAINT LUCIE,FL,"111,200.00","109,200.00","2,000.00","106,300.00","104,300.00","2,000.00"
15302,15303,4337,FL-00130,PRINCETON,33032,DIXIE,FL,"3,125.00","3,125.00",0.00,"3,200.00","3,200.00",0.00
15302,15303,4337,FL-00130,PRINCETON,33032,MIAMI-DADE,FL,"716,601.00","617,576.00","99,025.00","161,900.00","127,000.00","34,900.00"
15302,15303,4337,FL-00130,PT CHARLOTTE,33948,CHARLOTTE,FL,"164,363.00","164,363.00",0.00,"99,700.00","99,700.00",0.00
15302,15303,4337,FL-00130,PT CHARLOTTE,33952,CHARLOTTE,FL,"143,968.00","140,768.00","3,200.00",0.00,0.00,0.00
15302,15303,4337,FL-00130,PT CHARLOTTE,33953,CHARLOTTE,FL,"17,575.00","17,575.00",0.00,0.00,0.00,0.00
15302,15303,4337,FL-00130,PT ORANGE,32127,VOLUSIA,FL,"14,174.00","14,174.00",0.00,"14,200.00","14,200.00",0.00
15302,15303,4337,FL-00130,PUNTA GORDA,33950,CHARLOTTE,FL,"1,328,371.00","1,193,201.00","135,170.00","502,600.00","448,700.00","53,900.00"
15302,15303,4337,FL-00130,PUNTA GORDA,33951,CHARLOTTE,FL,"17,335.00","8,835.00","8,500.00","5,000.00",0.00,"5,000.00"
15302,15303,4337,FL-00130,PUNTA GORDA,33955,CHARLOTTE,FL,"973,118.00","915,758.00","57,360.00","316,100.00","300,300.00","15,800.00"
15302,15303,4337,FL-00130,PUNTA GORDA,33980,CHARLOTTE,FL,"290,864.00","235,564.00","55,300.00","11,600.00","11,600.00",0.00
15302,15303,4337,FL-00130,PUNTA GORDA,33982,CHARLOTTE,FL,"1,394,962.00","1,256,902.00","138,060.00","792,100.00","687,000.00","105,100.00"
15302,15303,4337,FL-00130,PUNTA GORDA,33982,CLAY,FL,"290,728.00","280,953.00","9,775.00",0.00,0.00,0.00
15302,15303,4337,FL-00130,PUNTA GORDA,33983,CHARLOTTE,FL,"1,152,713.00","1,086,928.00","65,785.00","499,200.00","486,700.00","12,500.00"
15302,15303,4337,FL-00130,QUAIL HEIGHTS,33177,MIAMI-DADE,FL,"521,754.00","460,104.00","61,650.00","38,400.00","38,400.00",0.00
15302,15303,4337,FL-00130,QUAIL HEIGHTS,33189,MIAMI-DADE,FL,"38,444.00","37,264.00","1,180.00",0.00,0.00,0.00
15302,15303,4337,FL-00130,RAMROD KEY,33042,MONROE,FL,"6,821,555.00","5,224,470.00","1,597,085.00","2,893,500.00","2,306,000.00","587,500.00"
15302,15303,4337,FL-00130,REDDICK,32686,MARION,FL,"1,596,997.00","1,469,002.00","127,995.00","427,200.00","389,300.00","37,900.00"
15302,15303,4337,FL-00130,REDINGTON BCH,33708,PINELLAS,FL,"96,430.00","90,930.00","5,500.00","41,800.00","41,300.00",500.00
15302,15303,4337,FL-00130,REDINGTON BEACH,33708,PINELLAS,FL,"40,376.00","40,376.00",0.00,"22,100.00","22,100.00",0.00
15302,15303,4337,FL-00130,REDINGTON SHORES,33708,PINELLAS,FL,"270,455.00","269,055.00","1,400.00","253,300.00","251,900.00","1,400.00"
15302,15303,4337,FL-00130,REDLAND,33031,MIAMI-DADE,FL,"135,466.00","122,966.00","12,500.00","40,600.00","39,600.00","1,000.00"
15302,15303,4337,FL-00130,REDLAND,33031,MONROE,FL,"54,546.00","54,546.00",0.00,0.00,0.00,0.00
15302,15303,4337,FL-00130,REUNION,34747,OSCEOLA,FL,"132,073.00","105,373.00","26,700.00","131,600.00","104,900.00","26,700.00"
15302,15303,4337,FL-00130,RIDGE MANOR,33523,HERNANDO,FL,"400,564.00","341,324.00","59,240.00","88,400.00","77,300.00","11,100.00"
15302,15303,4337,FL-00130,RIVERVIEW,33569,HIGHLANDS,FL,"16,918.00","16,918.00",0.00,0.00,0.00,0.00
15302,15303,4337,FL-00130,RIVERVIEW,33569,HILLSBOROUGH,FL,"811,350.00","695,815.00","115,535.00","288,200.00","239,600.00","48,600.00"
15302,15303,4337,FL-00130,RIVERVIEW,33578,HIGHLANDS,FL,"35,740.00","32,240.00","3,500.00",0.00,0.00,0.00
15302,15303,4337,FL-00130,RIVERVIEW,33578,HILLSBOROUGH,FL,"1,028,286.00","828,335.00","199,951.00","441,900.00","371,100.00","70,800.00"
15302,15303,4337,FL-00130,RIVERVIEW,33579,HILLSBOROUGH,FL,"857,604.00","769,164.00","88,440.00","315,200.00","274,900.00","40,300.00"
15302,15303,4337,FL-00130,RIVIERA BEACH,33404,PALM BEACH,FL,"1,558,339.00","1,243,037.00","315,302.00","584,800.00","506,000.00","78,800.00"
15302,15303,4337,FL-00130,RIVIERA BEACH,33407,PALM BEACH,FL,"170,448.00","163,948.00","6,500.00","46,000.00","44,300.00","1,700.00"
15302,15303,4337,FL-00130,RIVIERA BEACH,33418,PALM BEACH,FL,"118,432.00","99,272.00","19,160.00","39,600.00","39,600.00",0.00
15302,15303,4337,FL-00130,ROCKLEDGE,32955,BREVARD,FL,"6,481,626.00","6,132,476.00","349,150.00","3,861,600.00","3,670,300.00","191,300.00"
15302,15303,4337,FL-00130,ROCKLEDGE,32956,BREVARD,FL,"96,608.00","81,388.00","15,220.00","95,400.00","80,900.00","14,500.00"
15302,15303,4337,FL-00130,ROCKY POINT,33615,HILLSBOROUGH,FL,"79,891.00","79,891.00",0.00,0.00,0.00,0.00
15302,15303,4337,FL-00130,ROTONDA WEST,33947,CHARLOTTE,FL,"145,452.00","118,852.00","26,600.00","121,800.00","97,800.00","24,000.00"
15302,15303,4337,FL-00130,ROYAL PALM BEACH,33411,PALM BEACH,FL,"1,787,177.00","1,666,006.00","121,171.00","592,600.00","566,800.00","25,800.00"
15302,15303,4337,FL-00130,ROYAL PALM BEACH,33414,PALM BEACH,FL,"52,893.00","50,643.00","2,250.00","27,700.00","27,400.00",300.00
15302,15303,4337,FL-00130,ROYAL PLM BCH,33411,PALM BEACH,FL,"40,099.00","39,549.00",550.00,"36,000.00","35,500.00",500.00
15302,15303,4337,FL-00130,ROYAL PLM BCH,33414,PALM BEACH,FL,"19,277.00","19,277.00",0.00,"19,300.00","19,300.00",0.00
15302,15303,4337,FL-00130,RUBONIA,34221,MANATEE,FL,"97,434.00","61,906.00","35,528.00",0.00,0.00,0.00
15302,15303,4337,FL-00130,RUSKIN,33570,HILLSBOROUGH,FL,"1,689,136.00","1,537,689.00","151,447.00","347,200.00","322,400.00","24,800.00"
